0.87756,0.6271,0.74892,0.6727,0.68548,0.668,0.58334,0.6177,0.3205,0.3519
0.8857,0.6265,0.74944,0.664,0.6859,0.6681,0.58512,0.6186,0.32282,0.3257
0.89,0.626,0.7487,0.6716,0.68572,0.6691,0.5875,0.616,0.3217,0.356
0.89638,0.628,0.7539,0.6731,0.68534,0.6755,0.58544,0.6218,0.32286,0.3429
0.89144,0.6247,0.75392,0.6736,0.69166,0.6653,0.5906,0.6133,0.3232,0.339
0.8955,0.6204,0.75452,0.6708,0.69088,0.6657,0.59258,0.6213,0.32798,0.3554
0.9002,0.6258,0.75608,0.6641,0.69146,0.6699,0.59586,0.6297,0.329,0.3524
0.90226,0.6254,0.76292,0.6703,0.69256,0.666,0.59696,0.6184,0.3336,0.3638
0.89884,0.6276,0.75558,0.6612,0.69216,0.6749,0.59154,0.6295,0.3259,0.3668
0.902,0.6098,0.75908,0.6696,0.69342,0.6773,0.59764,0.6248,0.33362,0.3708
0.9081,0.6147,0.76032,0.6688,0.69772,0.6734,0.5949,0.6188,0.33364,0.3638
0.90368,0.62,0.76394,0.6656,0.6979,0.6714,0.599,0.6349,0.33598,0.3629
0.90188,0.6185,0.76238,0.6724,0.69548,0.6707,0.60226,0.6173,0.33206,0.3698
0.91392,0.6102,0.76338,0.6703,0.69864,0.6761,0.60066,0.6317,0.3338,0.3702
0.90554,0.6137,0.76294,0.6739,0.69874,0.6771,0.60306,0.6223,0.33882,0.374
0.91672,0.6212,0.76386,0.6702,0.70172,0.6778,0.60596,0.6306,0.33766,0.3835
0.92122,0.6165,0.76878,0.6718,0.70306,0.6705,0.6055,0.6318,0.33682,0.3715
0.91546,0.6233,0.76862,0.6678,0.70186,0.6752,0.61032,0.6326,0.33832,0.3772
0.91516,0.6232,0.76796,0.6722,0.7043,0.6729,0.6078,0.633,0.34148,0.3765
0.91908,0.6206,0.76996,0.6714,0.70116,0.678,0.60848,0.632,0.34278,0.3825
0.92642,0.6199,0.76818,0.6689,0.70302,0.6721,0.60718,0.6323,0.34706,0.3826
0.9304,0.6086,0.76586,0.6619,0.70656,0.6791,0.61222,0.626,0.34654,0.3854
0.93132,0.6116,0.76814,0.6647,0.70508,0.6783,0.6111,0.6355,0.3437,0.3845
0.93316,0.6133,0.77084,0.6716,0.70684,0.6775,0.61568,0.6392,0.34396,0.378
0.92646,0.6118,0.7733,0.6677,0.70346,0.6782,0.61334,0.6376,0.34622,0.3831
0.90716,0.6149,0.77424,0.6686,0.70698,0.6821,0.6186,0.6328,0.35006,0.3913
0.93014,0.6164,0.77486,0.6714,0.70402,0.6795,0.61574,0.6374,0.34848,0.3879
0.9429,0.6139,0.77294,0.6646,0.70758,0.6716,0.61582,0.624,0.34946,0.3785
0.95018,0.6095,0.76996,0.672,0.70584,0.6776,0.61536,0.6374,0.35142,0.3854
0.94102,0.6081,0.77314,0.6712,0.70688,0.676,0.62026,0.6413,0.35078,0.3846
0.93186,0.6181,0.77686,0.6706,0.71028,0.6792,0.62008,0.6429,0.35104,0.3762
0.93916,0.6111,0.77694,0.6677,0.7108,0.6785,0.62206,0.6416,0.35366,0.3814
0.93272,0.6103,0.77448,0.6698,0.71296,0.6717,0.62134,0.6441,0.34918,0.3847
0.94426,0.6156,0.77988,0.6663,0.70982,0.6724,0.62258,0.6327,0.35198,0.3816
0.94166,0.6124,0.7803,0.6668,0.71038,0.6773,0.62406,0.6413,0.35364,0.3878
0.9437,0.6139,0.7792,0.674,0.71544,0.6784,0.61466,0.6403,0.34958,0.3861
0.94782,0.6112,0.78302,0.6709,0.7144,0.673,0.62224,0.6469,0.36028,0.394
0.9432,0.6132,0.77796,0.6701,0.71688,0.6829,0.62436,0.6392,0.36234,0.4049
0.94776,0.6125,0.78128,0.6708,0.71518,0.6797,0.63048,0.6506,0.36004,0.404
0.94416,0.6102,0.77846,0.6722,0.71378,0.6781,0.62926,0.6481,0.36102,0.4044
0.92818,0.6168,0.78608,0.6748,0.71316,0.6715,0.62668,0.6459,0.36176,0.3976
0.94074,0.614,0.78588,0.6719,0.71106,0.6648,0.62796,0.6466,0.36244,0.4044
0.94948,0.61,0.78294,0.6794,0.71054,0.682,0.62678,0.6407,0.3655,0.4083
0.94448,0.6132,0.78362,0.6776,0.71546,0.6839,0.62996,0.6512,0.36904,0.3981
0.9498,0.6144,0.78784,0.6692,0.7172,0.6797,0.63236,0.6492,0.36974,0.4178
0.95076,0.6097,0.77942,0.6716,0.71488,0.6818,0.62962,0.6528,0.37164,0.407
0.95988,0.6062,0.78656,0.6744,0.72074,0.6839,0.63116,0.6491,0.36786,0.416
0.94522,0.6075,0.78348,0.6716,0.71964,0.6819,0.63576,0.6495,0.37476,0.4093
0.94578,0.6089,0.79252,0.6686,0.72,0.6831,0.63556,0.6579,0.37628,0.4083
0.91766,0.6058,0.78654,0.6755,0.71906,0.6802,0.63644,0.6528,0.3809,0.4101
0.95528,0.6129,0.79152,0.6714,0.716,0.6757,0.63598,0.6498,0.3774,0.4221
0.97018,0.611,0.78924,0.6743,0.72124,0.6855,0.63374,0.656,0.37736,0.4134
0.96308,0.6081,0.78726,0.6598,0.71966,0.6796,0.63246,0.6512,0.38122,0.4084
0.93836,0.6068,0.78512,0.6681,0.72126,0.6835,0.63966,0.6601,0.3798,0.4218
0.93986,0.6035,0.79148,0.6703,0.72254,0.6751,0.63572,0.6452,0.38076,0.4185
0.95454,0.6139,0.79226,0.6714,0.72116,0.6791,0.63934,0.6491,0.38678,0.426
0.96174,0.6144,0.79264,0.6748,0.72204,0.6799,0.63878,0.6485,0.39118,0.4233
0.95974,0.6048,0.79164,0.668,0.72578,0.6804,0.6389,0.6515,0.38652,0.4363
0.9605,0.6057,0.78606,0.6683,0.72136,0.6819,0.6374,0.6539,0.39168,0.4366
0.94746,0.6055,0.79086,0.669,0.72502,0.6806,0.6392,0.6538,0.3869,0.4236
0.93752,0.6084,0.79044,0.6684,0.7244,0.6815,0.64116,0.6551,0.39596,0.433
0.93492,0.6122,0.79808,0.6814,0.72136,0.6769,0.637,0.652,0.39546,0.4318
0.95992,0.6131,0.79256,0.6778,0.72942,0.6869,0.6381,0.6543,0.39446,0.4248
0.9643,0.6123,0.79528,0.6757,0.72644,0.6817,0.6436,0.6538,0.3952,0.4225
0.9673,0.616,0.795,0.676,0.72952,0.6821,0.64318,0.6555,0.39776,0.4345
0.96328,0.6075,0.7953,0.6744,0.72668,0.6835,0.64126,0.6541,0.39324,0.4359
0.96132,0.6135,0.79526,0.6659,0.725,0.6811,0.64102,0.6556,0.39598,0.4288
0.95796,0.6077,0.79162,0.67,0.7267,0.6774,0.64286,0.658,0.39794,0.4413
0.94452,0.6094,0.79468,0.6779,0.72454,0.6823,0.64376,0.6592,0.39874,0.4309
0.944,0.61,0.79856,0.6723,0.7282,0.6853,0.64312,0.655,0.4016,0.4528
0.95058,0.6096,0.79172,0.6647,0.7315,0.6825,0.64392,0.6584,0.402,0.435
0.95542,0.6055,0.7958,0.6675,0.72984,0.6817,0.64368,0.6536,0.40016,0.4471
0.97408,0.614,0.79432,0.6714,0.72632,0.6801,0.64212,0.6565,0.40272,0.4499
0.97952,0.6091,0.7989,0.6762,0.7304,0.6826,0.64736,0.6612,0.4034,0.4421
0.97548,0.6046,0.80004,0.6783,0.72542,0.6879,0.64446,0.6585,0.40016,0.4519
0.94488,0.6046,0.79864,0.6712,0.7294,0.6862,0.64748,0.6558,0.39946,0.4533
0.93094,0.601,0.79796,0.6675,0.732,0.6837,0.64924,0.6523,0.40282,0.4476
0.94906,0.6109,0.80196,0.6687,0.72552,0.6861,0.64704,0.6595,0.40636,0.4517
0.95886,0.6066,0.79582,0.6664,0.72332,0.6876,0.65118,0.6471,0.39878,0.4403
0.95224,0.6019,0.7982,0.6719,0.73122,0.6833,0.64742,0.6526,0.40706,0.445
0.95202,0.6078,0.79468,0.6756,0.72922,0.6809,0.64808,0.6565,0.4085,0.4453
0.9742,0.6097,0.7978,0.6709,0.72856,0.683,0.6463,0.6594,0.40886,0.4232
0.96766,0.6033,0.80126,0.6726,0.73362,0.6822,0.65006,0.661,0.41018,0.451
0.96574,0.6117,0.79918,0.6807,0.72952,0.6846,0.64896,0.6531,0.41102,0.4503
0.96518,0.6048,0.80418,0.6757,0.73464,0.6815,0.6478,0.6525,0.41216,0.4496
0.95382,0.6009,0.80152,0.6761,0.72928,0.6872,0.6462,0.6523,0.41044,0.4602
0.95672,0.6081,0.80372,0.6752,0.73076,0.6813,0.64572,0.6548,0.40996,0.4619
0.97564,0.6079,0.79938,0.6747,0.73064,0.6818,0.6487,0.6584,0.41146,0.4391
0.97552,0.6068,0.80282,0.6707,0.73088,0.676,0.6505,0.653,0.41,0.4438
0.96978,0.6022,0.80176,0.6734,0.73216,0.679,0.65006,0.6591,0.41276,0.442
0.94746,0.5936,0.80228,0.6716,0.73412,0.6895,0.6519,0.6571,0.41156,0.4446
0.93152,0.5926,0.80036,0.6747,0.72566,0.6844,0.64868,0.6623,0.41472,0.4522
0.94624,0.6019,0.8006,0.6763,0.73156,0.6854,0.6472,0.6578,0.41272,0.4551
0.95942,0.6041,0.80468,0.6764,0.73498,0.6849,0.65366,0.6594,0.41522,0.4526
0.97654,0.6136,0.80234,0.6727,0.73376,0.6847,0.65104,0.6557,0.40552,0.4454
0.99008,0.6114,0.80288,0.6704,0.73342,0.6893,0.6526,0.6549,0.41348,0.4409
0.98782,0.6167,0.80308,0.6763,0.73686,0.6838,0.65444,0.664,0.4174,0.45
0.97502,0.5967,0.80694,0.6719,0.73278,0.6839,0.65104,0.6689,0.41194,0.4492
0.93744,0.6012,0.80388,0.6699,0.7325,0.6863,0.64906,0.6564,0.4172,0.4566
0.94302,0.6068,0.80478,0.6737,0.73926,0.6891,0.65602,0.6507,0.4157,0.4597
0.96306,0.6059,0.80734,0.6747,0.7347,0.6853,0.65398,0.6649,0.41726,0.4626
0.97324,0.6082,0.80452,0.6668,0.73196,0.6861,0.6534,0.6626,0.41554,0.4611
0.9829,0.6054,0.8058,0.6713,0.73436,0.6785,0.65772,0.6648,0.41828,0.4592
0.97302,0.6024,0.80408,0.6729,0.73802,0.6848,0.65578,0.6589,0.4166,0.4625
0.9447,0.5948,0.80618,0.6691,0.73408,0.6873,0.6569,0.6517,0.41454,0.4452
0.9393,0.5958,0.80692,0.6802,0.7353,0.6794,0.65494,0.6504,0.4124,0.4455
0.9437,0.6065,0.80452,0.6699,0.73686,0.6724,0.65308,0.6625,0.41762,0.4573
0.96882,0.6077,0.80916,0.6733,0.73276,0.6781,0.6539,0.6592,0.41738,0.4611
0.97584,0.6092,0.80534,0.6736,0.73572,0.6814,0.65734,0.6614,0.41944,0.4554
0.98712,0.6122,0.80908,0.6706,0.73688,0.6837,0.65792,0.6653,0.42374,0.4616
0.98332,0.6138,0.80966,0.6721,0.7385,0.6823,0.65852,0.6685,0.41942,0.4626
0.9781,0.6078,0.80856,0.6738,0.73902,0.6879,0.65762,0.6657,0.41536,0.4567
0.96808,0.6047,0.81084,0.6725,0.73926,0.685,0.6593,0.663,0.41704,0.4467
0.94198,0.6055,0.80558,0.6713,0.73768,0.6866,0.65942,0.6621,0.41746,0.4701
0.96116,0.6039,0.81246,0.6761,0.7391,0.6853,0.66096,0.6671,0.4228,0.4534
0.97644,0.6042,0.81026,0.6746,0.73928,0.6872,0.65896,0.6648,0.41728,0.4576
0.96706,0.6042,0.80428,0.6668,0.74032,0.6847,0.6567,0.6725,0.42284,0.4602
0.96378,0.5958,0.80794,0.6669,0.74114,0.679,0.66052,0.6636,0.42024,0.4653
0.95264,0.6008,0.8094,0.6724,0.7344,0.6842,0.65946,0.6631,0.42022,0.4585
0.94638,0.6074,0.81052,0.6734,0.73834,0.6834,0.65742,0.6652,0.42606,0.4156
0.96498,0.6106,0.80842,0.674,0.7378,0.6825,0.65758,0.6603,0.42282,0.4721
0.9738,0.6102,0.81174,0.6708,0.73702,0.6886,0.65848,0.6649,0.42228,0.4679
0.97936,0.6135,0.81234,0.6762,0.7409,0.6795,0.66154,0.6698,0.42716,0.4597
0.97388,0.6076,0.80838,0.6698,0.73556,0.6904,0.65996,0.6601,0.42094,0.4505
0.9742,0.6002,0.80954,0.6717,0.73984,0.6842,0.65998,0.6547,0.42194,0.4672
0.966,0.6099,0.812,0.6765,0.74054,0.6836,0.66112,0.6662,0.42368,0.4584
0.95914,0.5956,0.8133,0.6687,0.74076,0.6889,0.6595,0.6561,0.42548,0.4591
0.95012,0.6112,0.81264,0.6676,0.74448,0.6825,0.65874,0.6654,0.4214,0.4607
0.95096,0.6037,0.81566,0.6706,0.7377,0.6754,0.66408,0.6625,0.42208,0.4548
0.9655,0.6093,0.81446,0.6748,0.74122,0.6903,0.66222,0.6596,0.42798,0.4667
0.9798,0.6092,0.81634,0.6736,0.73922,0.6871,0.66326,0.6663,0.4209,0.4556
0.98906,0.6108,0.8118,0.6732,0.74294,0.6846,0.66308,0.6642,0.42662,0.4704
0.98922,0.6052,0.80642,0.6738,0.74464,0.6879,0.66252,0.6741,0.42392,0.4704
0.99228,0.6135,0.81388,0.6713,0.74252,0.6825,0.6647,0.6658,0.42552,0.4617
0.96528,0.6009,0.809,0.6625,0.74128,0.6866,0.66218,0.6701,0.42982,0.4586
0.94306,0.5956,0.80926,0.6712,0.74608,0.6843,0.6642,0.6702,0.42892,0.4647
0.93784,0.6107,0.81634,0.6702,0.7421,0.6896,0.66206,0.671,0.43204,0.4636
0.96146,0.6081,0.81262,0.6733,0.7395,0.6882,0.66398,0.6697,0.4304,0.4676
0.9724,0.6023,0.8134,0.6737,0.74352,0.6875,0.6623,0.6684,0.4287,0.4617
0.97448,0.6091,0.81592,0.6673,0.74322,0.6862,0.66336,0.6602,0.42448,0.461
0.98294,0.607,0.8142,0.671,0.73842,0.6883,0.66632,0.6671,0.42184,0.4695
0.96956,0.6079,0.81534,0.6766,0.74588,0.6895,0.66648,0.6708,0.4251,0.476
0.96292,0.5975,0.81682,0.6777,0.74518,0.6896,0.66728,0.6691,0.42812,0.467
0.9555,0.6097,0.81584,0.6679,0.74296,0.6837,0.66166,0.6709,0.42998,0.4711
0.96324,0.6086,0.81786,0.6765,0.74376,0.6898,0.66528,0.6585,0.41988,0.4636
0.97724,0.6096,0.8147,0.6773,0.74532,0.6817,0.6646,0.6643,0.42738,0.467
0.9814,0.6073,0.81744,0.6701,0.74002,0.6851,0.66372,0.67,0.4269,0.4627
0.98322,0.6091,0.81306,0.673,0.74516,0.6793,0.66588,0.663,0.42902,0.4689
0.98168,0.6087,0.8174,0.6718,0.74394,0.6848,0.6681,0.668,0.42778,0.4363
0.94792,0.6028,0.81712,0.6681,0.74746,0.6871,0.66602,0.6671,0.4263,0.4646
0.94296,0.599,0.81914,0.6711,0.74348,0.6829,0.66868,0.669,0.41826,0.4485
0.95114,0.6073,0.81812,0.6703,0.74618,0.6809,0.66606,0.6655,0.42988,0.4716
0.97898,0.6094,0.8147,0.6743,0.74554,0.6871,0.6675,0.6674,0.43192,0.4747
0.98256,0.6009,0.81524,0.665,0.7436,0.6863,0.67068,0.6666,0.4259,0.4699
0.9891,0.6121,0.81888,0.6753,0.74768,0.6836,0.6647,0.6673,0.42756,0.4587
0.98582,0.6058,0.81588,0.6691,0.7424,0.6885,0.66072,0.6697,0.42594,0.472
0.98542,0.6099,0.81432,0.6705,0.74326,0.6879,0.66388,0.669,0.42998,0.4767
0.95458,0.5979,0.81854,0.679,0.7412,0.686,0.66748,0.6653,0.42928,0.4559
0.95142,0.5967,0.81248,0.6748,0.74506,0.687,0.66764,0.6684,0.43022,0.4584
0.96466,0.6121,0.81872,0.6786,0.74614,0.6772,0.66558,0.6739,0.43144,0.4589
0.98156,0.6051,0.8169,0.6754,0.7445,0.688,0.66736,0.668,0.43202,0.4765
0.98522,0.6085,0.81926,0.6717,0.7437,0.6881,0.6687,0.6739,0.4311,0.4541
0.98034,0.603,0.81454,0.6789,0.75084,0.6882,0.66964,0.6644,0.42764,0.4491
0.9751,0.6045,0.82374,0.6748,0.74658,0.6855,0.66916,0.6677,0.42886,0.4688
0.93704,0.5997,0.8206,0.6682,0.74912,0.6867,0.66612,0.6647,0.43266,0.4565
0.9584,0.6066,0.8183,0.6789,0.74588,0.6831,0.6705,0.6714,0.4327,0.4749
0.96932,0.6065,0.81896,0.6752,0.74294,0.6838,0.6686,0.6709,0.43302,0.4653
0.9834,0.6091,0.81994,0.6704,0.74912,0.6887,0.66994,0.6705,0.43526,0.4668
0.9819,0.6023,0.81826,0.6737,0.7475,0.6871,0.67072,0.6697,0.43104,0.4556
0.97138,0.6019,0.82026,0.6744,0.74458,0.6878,0.6671,0.6674,0.43114,0.4693
0.96698,0.6044,0.82452,0.6676,0.74528,0.6829,0.66728,0.6628,0.426,0.4706
0.97162,0.6057,0.82292,0.6748,0.74464,0.6915,0.67064,0.6677,0.43196,0.473
0.97568,0.5978,0.82268,0.6776,0.74946,0.6884,0.67412,0.6742,0.43146,0.457
0.95538,0.6104,0.82074,0.6724,0.75088,0.687,0.6681,0.6657,0.43468,0.4623
0.96688,0.6039,0.81792,0.68,0.7483,0.6803,0.67226,0.6721,0.42994,0.4772
0.96742,0.6109,0.81746,0.6724,0.747,0.6866,0.67396,0.6762,0.43288,0.4702
0.9756,0.605,0.82138,0.6797,0.7494,0.6799,0.6707,0.6731,0.43226,0.4784
0.97474,0.6042,0.81988,0.6779,0.75068,0.6901,0.66948,0.6687,0.43258,0.475
0.95758,0.6017,0.82388,0.6732,0.75046,0.6871,0.6721,0.6736,0.43238,0.4732
0.96938,0.6035,0.82092,0.673,0.75082,0.6872,0.67262,0.6638,0.42406,0.4729
0.96844,0.5973,0.81952,0.6749,0.74718,0.6873,0.67262,0.6744,0.43582,0.4534
0.97012,0.6101,0.82358,0.6613,0.74404,0.6792,0.66804,0.675,0.42698,0.4783
0.98334,0.6076,0.82514,0.6758,0.7436,0.6865,0.6732,0.6622,0.42752,0.4494
0.98564,0.6121,0.82244,0.6634,0.74932,0.6914,0.67416,0.6717,0.43464,0.4854
0.97996,0.6074,0.8213,0.67,0.75178,0.672,0.67226,0.672,0.4364,0.486
0.95144,0.6062,0.82202,0.6692,0.7444,0.6826,0.6675,0.6607,0.43854,0.4761
0.9574,0.6043,0.82148,0.6729,0.75008,0.6891,0.66928,0.68,0.42792,0.4797
0.9737,0.6087,0.82612,0.6754,0.74968,0.6892,0.67552,0.6617,0.4332,0.4711
0.9847,0.6083,0.82586,0.6772,0.74884,0.6861,0.67362,0.6728,0.43292,0.4622
0.98816,0.6059,0.8224,0.6747,0.75006,0.6852,0.67502,0.664,0.43622,0.4895
0.9821,0.6023,0.82314,0.6708,0.75388,0.6899,0.6725,0.6726,0.43642,0.4807
0.97562,0.5998,0.82212,0.6732,0.7474,0.6822,0.6697,0.6732,0.4382,0.4693
0.96346,0.5964,0.82582,0.6798,0.74666,0.6888,0.67334,0.6764,0.43522,0.4495
0.95166,0.6013,0.82776,0.6785,0.74978,0.6861,0.674,0.6745,0.43138,0.4817
0.96382,0.6053,0.82348,0.667,0.74856,0.6852,0.67606,0.6757,0.43984,0.471
0.97398,0.6067,0.81954,0.6739,0.74958,0.6824,0.67166,0.6725,0.43654,0.4808
0.96636,0.6054,0.82282,0.67,0.75286,0.6855,0.67066,0.6703,0.4384,0.471
0.98244,0.6127,0.81888,0.6674,0.74958,0.6858,0.67208,0.6705,0.43732,0.4719
0.98724,0.609,0.8197,0.6751,0.7516,0.6799,0.67406,0.6733,0.4404,0.4724
0.99142,0.6018,0.82386,0.6771,0.7472,0.6788,0.67546,0.6763,0.43716,0.4727
0.988,0.607,0.8244,0.6783,0.74806,0.6929,0.67224,0.6733,0.43658,0.4714
0.97306,0.5931,0.82388,0.673,0.74808,0.6903,0.67036,0.6625,0.433,0.4652
0.92762,0.5934,0.82492,0.6707,0.74858,0.6903,0.67288,0.6769,0.43194,0.4731
0.96746,0.6053,0.82784,0.6707,0.75402,0.6899,0.67206,0.6657,0.43388,0.4765
0.97546,0.6113,0.82694,0.6738,0.74726,0.6848,0.66932,0.6743,0.43866,0.4841
0.98994,0.6138,0.8203,0.6698,0.75024,0.686,0.6749,0.6736,0.44078,0.4706
0.99626,0.6151,0.8244,0.6742,0.75454,0.6852,0.67318,0.6761,0.43594,0.4773
0.99716,0.6144,0.82448,0.6694,0.75286,0.6875,0.67506,0.6752,0.43962,0.4721
0.9978,0.6166,0.82338,0.6694,0.74762,0.6854,0.67324,0.6752,0.43888,0.478
0.99952,0.6177,0.82614,0.6755,0.7557,0.6902,0.6739,0.672,0.43862,0.4883
0.99998,0.618,0.82268,0.6768,0.74854,0.6853,0.6748,0.6705,0.43818,0.4724
1,0.6198,0.82702,0.6708,0.74752,0.6875,0.67578,0.67,0.43494,0.4702
1,0.6188,0.82818,0.6727,0.75538,0.6902,0.67266,0.6701,0.4371,0.4615
1,0.6197,0.82632,0.6703,0.75526,0.6876,0.676,0.6755,0.4367,0.4891
1,0.6203,0.82246,0.6715,0.74828,0.685,0.67792,0.6749,0.4372,0.4801
1,0.6207,0.828,0.6761,0.7523,0.6872,0.67652,0.6708,0.44024,0.4741
1,0.6208,0.82702,0.6716,0.75272,0.6858,0.67288,0.6618,0.43926,0.4781
1,0.6207,0.82694,0.6709,0.75542,0.6843,0.67512,0.6761,0.43352,0.4904
1,0.6209,0.82802,0.6709,0.75426,0.6866,0.67474,0.6737,0.43794,0.4913
1,0.6206,0.82794,0.6745,0.75546,0.6898,0.67478,0.6675,0.4383,0.4854
1,0.6209,0.82664,0.6677,0.75238,0.6909,0.67872,0.6767,0.43054,0.4783
1,0.6206,0.82548,0.6693,0.75602,0.6894,0.67506,0.6722,0.4392,0.4661
1,0.6208,0.82846,0.6776,0.7557,0.686,0.6766,0.6748,0.4394,0.4828
1,0.6202,0.82794,0.6771,0.75544,0.6864,0.6787,0.6757,0.43966,0.4762
1,0.6204,0.82356,0.6744,0.75274,0.6864,0.67726,0.6799,0.43348,0.4837
1,0.6213,0.8282,0.6729,0.7486,0.6888,0.68048,0.6799,0.43272,0.4838
1,0.6201,0.82748,0.6794,0.75466,0.692,0.67818,0.6762,0.43538,0.4882
1,0.621,0.8273,0.6759,0.75496,0.6894,0.67606,0.6763,0.43606,0.4844
1,0.6214,0.82592,0.6719,0.7534,0.6869,0.67438,0.674,0.43688,0.4881
1,0.6208,0.8277,0.6747,0.7518,0.6811,0.67694,0.6751,0.43518,0.4769
1,0.6204,0.82916,0.677,0.75476,0.6833,0.67686,0.6734,0.43362,0.4913
1,0.6214,0.82614,0.6641,0.75406,0.6769,0.68028,0.6769,0.44314,0.4813
1,0.6215,0.82572,0.6735,0.75012,0.6838,0.6744,0.663,0.44014,0.496
1,0.6213,0.82898,0.6706,0.75356,0.6924,0.67636,0.6734,0.43842,0.4793
1,0.6207,0.8247,0.6731,0.75282,0.6917,0.67662,0.6695,0.44584,0.4787
1,0.6205,0.83038,0.6705,0.75446,0.6841,0.67954,0.6669,0.4389,0.4812
